319403,1162
319412,1162
319423,1162
319432,1161
319443,1162
319452,1161
319462,1163
319474,1163
319482,1164
319493,1163
319502,1163
319513,1164
319522,1165
319533,1165
319544,1164
319555,1164
319562,1164
319573,1164
319582,1164
319593,1163
319602,1163
319613,1164
319622,1164
319633,1164
319642,1163
319653,1163
319662,1164
319673,1165
319682,1164
319693,1164
319702,1163
319712,1164
319724,1164
319732,1165
319743,1164
319752,1163
319763,1164
319772,1165
319783,1166
319792,1166
319803,1164
319812,1163
319823,1163
319832,1163
319843,1164
319854,1165
319862,1165
319873,1164
319882,1163
319893,1164
319902,1165
319913,1165
319922,1165
319932,1164
319943,1164
319952,1164
319963,1164
319974,1164
319982,1164
319993,1163
320002,1163
320012,1164
320024,1164
320032,1163
320043,1162
320052,1161
320063,1160
320072,1159
320083,1159
320092,1158
320102,1157
320114,1157
320125,1154
320132,1153
320143,1152
320152,1152
320163,1150
320172,1149
320183,1147
320192,1145
320203,1143
320212,1141
320223,1139
320232,1138
320243,1136
320252,1134
320263,1132
320274,1131
320285,1128
320292,1127
320303,1126
320312,1125
320323,1123
320332,1121
320343,1117
320352,1115
320363,1113
320372,1112
320383,1110
320392,1109
320403,1107
320412,1106
320423,1105
320432,1104
320443,1104
320454,1103
320462,1102
320472,1103
320484,1103
320492,1102
320503,1101
320512,1101
320523,1102
320532,1101
320543,1101
320552,1100
320563,1100
320572,1101
320583,1101
320592,1101
320603,1100
320612,1100
320623,1100
320632,1100
320643,1100
320652,1099
320663,1098
320672,1098
320683,1100
320692,1100
320703,1099
320714,1099
320722,1099
320733,1100
320742,1099
320753,1099
320762,1098
320773,1099
320782,1099
320793,1100
320802,1099
320813,1099
320822,1099
320832,1099
320843,1100
320852,1100
320862,1101
320874,1100
320882,1100
320893,1100
320902,1099
320913,1100
320924,1101
320932,1101
320942,1101
320954,1101
320962,1100
320973,1100
320982,1099
320993,1099
321002,1098
321013,1098
321022,1098
321033,1099
321044,1098
321052,1099
321063,1099
321072,1099
321082,1099
321094,1099
321102,1099
321113,1099
321122,1099
321133,1099
321142,1099
321153,1100
321162,1099
321172,1100
321184,1100
321192,1100
321203,1100
321212,1101
321223,1101
321232,1102
321243,1102
321252,1103
321263,1105
321272,1105
321283,1107
321292,1108
321303,1110
321312,1110
321323,1111
321332,1112
321343,1114
321352,1114
321363,1114
321372,1114
321383,1115
321392,1116
321403,1117
321412,1117
321423,1118
321432,1117
321443,1118
321452,1118
321463,1119
321472,1120
321483,1122
321492,1122
321503,1122
321512,1122
321522,1122
321534,1123
321542,1123
321553,1123
321562,1124
321573,1125
321582,1125
321593,1124
321602,1124
321612,1124
321624,1125
321632,1125
321643,1125
321654,1126
321665,1126
321672,1126
321683,1125
321692,1125
321703,1125
321712,1125
321723,1126
321732,1126
321743,1126
321752,1125
321763,1124
321772,1123
321782,1122
321794,1123
321802,1123
321813,1123
321822,1122
321833,1123
321842,1123
321853,1122
321862,1122
321873,1122
321882,1122
321893,1121
321902,1120
321913,1120
321922,1119
321933,1119
321942,1118
321953,1118
321962,1118
321973,1118
321984,1117
321992,1117
322003,1117
322012,1117
322023,1117
322032,1116
322043,1115
322052,1115
322063,1115
322072,1114
322082,1113
322094,1113
322102,1113
322113,1114
322122,1112
322133,1113
322142,1113
322153,1113
322162,1113
322173,1112
322182,1113
322193,1112
322202,1112
322213,1112
322224,1112
322232,1112
322243,1112
322252,1112
322262,1112
322274,1112
322282,1112
322293,1113
322302,111
